id,term,level,l1_name,active,sort_order,parent_id,canonical_term_id,created_at,updated_at
dfc2c056-afa6-46e6-87d5-d0ada1f2e8bb,休闲食品,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
4ff749c0-29cf-46e2-92cc-e31e3d744c43,农产品加工,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
a3ca70e0-8ecb-4cfd-adf8-fbeb46d8ccf4,批发,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
78e078df-9780-4698-bc8e-0a14e5932ace,日化美妆,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
fa847045-f4c9-4d86-a555-0e008f155044,服装鞋帽,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
1edc541e-c987-4718-8624-93d5d1033914,珠宝奢侈品,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
abd5ee3c-672d-4946-95e8-1fbbbffb6f25,电商,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
453b7f84-d424-41bc-9b98-342782bd755a,盐业,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
b4cb8378-3bd3-4824-b239-5320d760b8d9,粮油食品,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
c5b9aa22-cba2-481c-87b5-2f4e39121a77,贸易,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
b2aaf92a-8589-4229-bbc3-1ee6edc41393,跨境电商,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
2ace82fc-da01-42f7-8541-3cbf5f376475,酒水饮料,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
82044455-ae48-452c-8bf3-d3025801b152,零售,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
2cc341c0-3741-46a0-832b-1087a872a371,食品,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
5a579cde-5116-4c3c-89a1-5b3da34ff753,食品制造,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
3376cac9-41f5-48e6-82bb-052493812453,食品加工,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
c3872538-bf46-4095-b039-fe5759c8b3d6,餐饮,l2,商贸与消费,t,0,8e463190-5368-4068-bb97-6bba70f3cb4f,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
ad17db2c-b577-4e7c-9831-4493e9baae4e,产业园区,l2,房地产与建筑,t,0,3a41e089-9a97-4bab-9916-c9cfd2d73c80,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
1435c4c6-4e0e-418d-b293-29694d6b754d,家居建材,l2,房地产与建筑,t,0,3a41e089-9a97-4bab-9916-c9cfd2d73c80,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
7c8d46a9-4145-4d02-a7b7-12a59ba27531,建材,l2,房地产与建筑,t,0,3a41e089-9a97-4bab-9916-c9cfd2d73c80,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
d098dfce-f2b2-472f-849b-b80c7dc2fee7,建材家居,l2,房地产与建筑,t,0,3a41e089-9a97-4bab-9916-c9cfd2d73c80,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
758e0742-71a1-4188-b2ed-f5d047fef420,建筑施工,l2,房地产与建筑,t,0,3a41e089-9a97-4bab-9916-c9cfd2d73c80,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
1323a1fe-6057-498d-b626-de7658564e44,房地产,l2,房地产与建筑,t,0,3a41e089-9a97-4bab-9916-c9cfd2d73c80,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
47024210-e8a7-46fa-968c-c5b7a0aa26d2,物业管理,l2,房地产与建筑,t,0,3a41e089-9a97-4bab-9916-c9cfd2d73c80,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
2084ffb2-8bb8-46b0-a24c-cf97a56fa336,装饰装修,l2,房地产与建筑,t,0,3a41e089-9a97-4bab-9916-c9cfd2d73c80,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
c7c81a1c-74a6-4b3a-9013-29332ace8449,设计监理与工程咨询,l2,房地产与建筑,t,0,3a41e089-9a97-4bab-9916-c9cfd2d73c80,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
468a1c67-1014-4a6d-9984-94e7a7eb4525,人力资源服务,l2,教育与科研,t,0,2176b781-5701-420d-abe8-d9f3a4bb720b,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
653d12ff-6612-44ba-bc40-df2000b35de9,教育培训,l2,教育与科研,t,0,2176b781-5701-420d-abe8-d9f3a4bb720b,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
a8477849-577a-4d88-92af-46bb5242fff5,教育机构,l2,教育与科研,t,0,2176b781-5701-420d-abe8-d9f3a4bb720b,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
b2c765ac-764f-4dc8-a8f8-5e6d2efe0587,科研院所,l2,教育与科研,t,0,2176b781-5701-420d-abe8-d9f3a4bb720b,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
9c0f5dc4-b648-4d8e-b895-0607c820bf9c,职业教育,l2,教育与科研,t,0,2176b781-5701-420d-abe8-d9f3a4bb720b,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
ffc59f9d-c8d1-41ad-bd7d-237ddda96063,高校院校,l2,教育与科研,t,0,2176b781-5701-420d-abe8-d9f3a4bb720b,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
4b7f4089-833d-466f-bb4f-ec0ed69a710b,会展,l2,文化与传媒,t,0,040e7a76-b8b2-4efe-8848-40eec02426c2,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
c19b6e72-3906-403c-bdfb-4af30b287c86,体育,l2,文化与传媒,t,0,040e7a76-b8b2-4efe-8848-40eec02426c2,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
e41c7429-1c8b-45cc-b2f3-1be421ab0066,体育演艺与内容制作,l2,文化与传媒,t,0,040e7a76-b8b2-4efe-8848-40eec02426c2,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
6bab4030-70d1-48a1-a005-69d324dfbe39,出版,l2,文化与传媒,t,0,040e7a76-b8b2-4efe-8848-40eec02426c2,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
a9d500ed-7680-403c-af80-a6a0e5382104,广告传媒,l2,文化与传媒,t,0,040e7a76-b8b2-4efe-8848-40eec02426c2,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
aca96f1d-cb9d-401c-8938-b57d0cb7a6e8,广电,l2,文化与传媒,t,0,040e7a76-b8b2-4efe-8848-40eec02426c2,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
41c93fd7-ead5-4cff-b793-16951fa01b10,文化旅游,l2,文化与传媒,t,0,040e7a76-b8b2-4efe-8848-40eec02426c2,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
d73fb34c-f6ce-41fa-9156-8ebced7dc6e7,文旅,l2,文化与传媒,t,0,040e7a76-b8b2-4efe-8848-40eec02426c2,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
84e2979d-f088-4815-bba4-42da0e0db330,旅游,l2,文化与传媒,t,0,040e7a76-b8b2-4efe-8848-40eec02426c2,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
2c21acd0-6a03-451b-818b-988a74b2915e,酒店,l2,文化与传媒,t,0,040e7a76-b8b2-4efe-8848-40eec02426c2,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
cc46e223-1b98-4eb7-922f-b397636cba6d,水务,l2,环保与公用事业,t,0,33fa6943-530a-46d1-b51b-50b5df564b90,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
8ccb7d5e-bf3e-4d15-a776-ca6db4aefc2e,燃气,l2,环保与公用事业,t,0,33fa6943-530a-46d1-b51b-50b5df564b90,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
1b097aed-f079-4db9-84f8-23ad645d1b39,生态环保,l2,环保与公用事业,t,0,33fa6943-530a-46d1-b51b-50b5df564b90,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
a51fb7de-c554-46e3-8642-222b23983669,储能,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
e6608a25-9e40-41df-a25f-e3d5a563db21,光伏,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
092d6a7b-6bca-4ac8-b088-c9479490936a,动力电池,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
6e68c50f-557d-4cff-800c-f443711d0cc3,发电,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
9f9aa32a-f46e-43cb-b7b3-2a00d853c7c8,售电,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
42bca3e0-d8ce-4f24-90b4-1d61aa359878,新能源,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
ca8cf35d-cc0d-4ffe-8c4f-0f774033ca02,新能源制造,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
b18507b2-a3cf-4dba-957b-cb577f235c9e,核电,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
45051304-3524-4124-a2d0-23a745ce67fd,氢能,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
b76538da-4eb6-4a81-abb3-a1b639c5f2ac,煤炭,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
311514ae-ee72-4976-b8ac-75177f14efb4,电力,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
24f32398-69e5-4e51-b0ee-b032f7f810ff,电力工程,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
e34376b3-65ad-44f4-9bcb-c0a3b104e3d4,电池,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-21 15:34:30.493343+08
7626af88-d234-44e1-92b1-341e8ebc8040,电网,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
d3d6e3f4-a15a-44d3-950c-722a2d4d8136,石油石化,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
b900afd8-9fed-47d5-bc57-ab35767ec11f,综合能源服务,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
ebf526ac-8a33-4f0f-a7f1-4a0c9def599d,风电,l2,能源,t,0,564b82a3-346d-49cb-b578-682b9a9bd702,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
3868aeb5-6851-4c0b-8d9f-ec7cec2383e3,交易所,l2,金融,t,0,cb0af43c-6273-4454-baa5-5a9a83a00df7,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
5249e115-8539-4839-8f50-ef519bc03863,保险,l2,金融,t,0,cb0af43c-6273-4454-baa5-5a9a83a00df7,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
e30a39b9-b311-423e-b043-8dd0efb0f584,控股平台,l2,金融,t,0,cb0af43c-6273-4454-baa5-5a9a83a00df7,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
fcac6201-4506-454e-8fbc-540f860a9f6b,期货,l2,金融,t,0,cb0af43c-6273-4454-baa5-5a9a83a00df7,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
6f96a4a5-a9e6-467a-ba30-d22c9b3f9dc6,证券,l2,金融,t,0,cb0af43c-6273-4454-baa5-5a9a83a00df7,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
e9b05afc-a42f-400c-ade0-570d362d99c0,金融科技,l2,金融,t,0,cb0af43c-6273-4454-baa5-5a9a83a00df7,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
08f16d62-f9a5-45f4-b8e2-ed13cd8e5c23,银行,l2,金融,t,0,cb0af43c-6273-4454-baa5-5a9a83a00df7,,2026-07-13 10:34:40.024167+08,2026-07-13 10:34:40.024167+08
